Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Roll,Pitch
20/11/2024 14:54,-1.56,-0.03,0.87,4.15,28.08,10.62,-2.03,60.94
20/11/2024 14:54,-1.75,0.03,0.62,-17.7,189.51,31.56,2.75,70.47
20/11/2024 14:54,-1.68,0.35,0.35,26.43,342.29,72.75,44.56,73.59
20/11/2024 14:54,-1.03,0.27,-0.33,49.19,482.67,106.93,140.17,67.37
20/11/2024 14:54,-0.19,0.09,-1.31,39.61,518.62,97.9,175.89,8.47
20/11/2024 14:54,-0.11,0.42,-2.1,-46.08,452.39,45.23,168.72,2.98
20/11/2024 14:54,0.39,0.02,-2.15,-8.97,119.63,31.13,179.35,-10.29
20/11/2024 14:54,0.36,0.16,-1.39,-34.79,-3.17,-12.45,173.29,-14.32
20/11/2024 14:54,0.32,0.16,-1.06,-2.81,-18.43,-3.91,171.43,-16.45
20/11/2024 14:54,0.24,0.09,-0.85,1.89,-22.16,3.78,173.7,-15.78
20/11/2024 14:54,0.1,0.05,-0.73,-6.35,-29.3,-5.43,176.05,-8.15
20/11/2024 14:54,0.22,0,-0.77,-20.87,-19.17,-5.31,-179.89,-15.65
20/11/2024 14:54,0.3,0.15,-0.76,-24.17,-20.63,-3.23,168.62,-21.32
20/11/2024 14:54,0.48,0.15,-0.84,-5.13,-15.63,-7.51,169.9,-29.59
20/11/2024 14:54,0.57,0.12,-0.99,-8.3,5.68,0.55,173.15,-29.54
20/11/2024 14:54,0.55,0.08,-0.95,6.29,2.32,5.92,175.38,-29.96
20/11/2024 14:54,0.45,0.07,-0.92,-5.86,-1.95,1.22,175.75,-25.82
20/11/2024 14:54,0.55,0.07,-1.04,-38.51,-15.08,-6.65,176.16,-27.99
20/11/2024 14:54,0.95,0.13,-1.8,-25.15,-142.33,-23.19,175.8,-27.87
20/11/2024 14:54,1.06,-0.04,-1.69,-17.15,-274.6,-43.76,-178.72,-32.03
20/11/2024 14:54,0.68,0,-1.1,-40.16,-319.21,-46.45,-179.97,-31.79
20/11/2024 14:54,0.17,0.01,-0.35,-51.27,-325.68,-31.43,178.02,-25.4
20/11/2024 14:54,-0.14,0.11,0.06,-39.92,-308.84,-26.43,58.92,47.39
20/11/2024 14:54,-0.51,0.08,0.44,-15.99,-281.49,-28.5,10.7,49.17
20/11/2024 14:54,-0.89,0.12,0.56,-9.09,-234.19,-48.28,11.74,57.21
20/11/2024 14:54,-1.33,0.02,0.75,-19.17,-163.33,-67.93,1.6,60.57
20/11/2024 14:54,-1.55,0.11,0.93,-5.43,-64.03,-41.93,7.02,58.79
20/11/2024 14:54,-1.82,0.03,0.6,31.92,107.67,19.47,2.63,71.87
20/11/2024 14:54,-1.88,0.54,0.6,30.76,313.42,103.15,41.86,66.66
20/11/2024 14:54,-1.32,0.14,-0.2,6.59,492.92,118.77,144.77,79.64
20/11/2024 14:54,-0.09,0.29,-0.9,50.11,541.44,99.12,162.01,5.26
20/11/2024 14:54,-0.56,0.73,-1.75,103.27,488.1,67.44,157.3,16.4
20/11/2024 14:54,0.31,0.19,-2.05,-0.73,146.79,5.19,174.81,-8.57
20/11/2024 14:54,0.38,0.1,-1.62,18.01,-24.66,9.64,176.6,-13.28
20/11/2024 14:54,0.19,0.11,-0.89,-17.21,-25.21,-2.99,173.22,-12.09
20/11/2024 14:54,0.15,0.08,-0.68,-17.82,-36.13,-11.29,173.24,-12.67
20/11/2024 14:54,0.09,0,-0.63,-26.49,-34.79,-6.23,-179.69,-8.3
20/11/2024 14:54,0.36,0.14,-0.72,-4.21,-28.93,-7.32,168.71,-26.01
20/11/2024 14:54,0.62,0.04,-0.93,-11.84,21.73,-5.49,177.24,-33.8
20/11/2024 14:54,0.66,0.04,-1.1,-9.16,28.44,-1.83,178.17,-30.8
20/11/2024 14:54,0.53,0.08,-1.02,5,-4.82,9.09,175.47,-27.33
20/11/2024 14:54,0.41,0.07,-0.88,-3.72,-2.56,9.77,175.22,-25
20/11/2024 14:54,0.35,0.08,-0.85,-15.38,3.48,-1.71,174.51,-22.06
20/11/2024 14:54,0.42,0.1,-0.93,-17.7,-7.69,-6.53,173.6,-24.07
20/11/2024 14:54,0.77,0.07,-1.5,-25.94,-55.3,-7.2,177.47,-27.17
20/11/2024 14:54,1.01,0.17,-1.86,-13,-219.42,-33.81,174.71,-28.33
20/11/2024 14:54,0.88,-0.03,-1.69,-37.35,-320.92,-58.53,-179.1,-27.63
20/11/2024 14:54,0.31,0.02,-0.72,-47.85,-354,-51.21,178.24,-23.71
